StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,eval-name,eval-site,eval-platform,button-discover,button-distinct,button-comments,shortcut-discover,shortcut-intuitive,shortcut-comments,text-discover,text-comprehend,text-comments,safety-discover,safety-comments
2022-08-31 06:47:58,2022-08-31 06:48:20,IP Address,100,21,True,2022-08-31 06:48:20,R_3DZrx1lrGDSruCJ,anonymous,EN,Alice,https://womenslegalcentre.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 06:48:56,2022-08-31 06:49:24,IP Address,100,27,True,2022-08-31 06:49:24,R_3ktPz72yb81ORJN,anonymous,EN,Alice,https://www.sexualviolence.ie/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,Somewhat disagree,
2022-08-31 06:49:55,2022-08-31 06:50:30,IP Address,100,34,True,2022-08-31 06:50:30,R_20SaLCq02KOy094,anonymous,EN,Alice,https://svnb.ca/en/,Mobile,Strongly disagree,Strongly disagree,Have to scroll to the end of the page,,,,,,,,
2022-08-31 06:50:55,2022-08-31 06:51:19,IP Address,100,24,True,2022-08-31 06:51:19,R_1rAFPsTw93ZPRIa,anonymous,EN,Alice,https://www.nationaldahelpline.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 06:51:37,2022-08-31 06:51:55,IP Address,100,17,True,2022-08-31 06:51:55,R_234s5fL2rBrrtnR,anonymous,EN,Alice,http://www.nationalcenterdvtraumamh.org/,Mobile,Somewhat agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 06:52:26,2022-08-31 06:52:58,IP Address,100,31,True,2022-08-31 06:52:58,R_3k0uO2lG6x0NXeA,anonymous,EN,Alice,http://www.teachtearmainn.ie/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,Strongly agree,
2022-08-31 06:53:48,2022-08-31 06:54:45,IP Address,100,56,True,2022-08-31 06:54:45,R_33gaxuj49eCzozd,anonymous,EN,Alice,https://www.ywca.org/,Mobile,Somewhat disagree,Somewhat disagree,Have to click the menu button first.,,,,Somewhat agree,,,,
2022-08-31 06:55:26,2022-08-31 06:55:56,IP Address,100,30,True,2022-08-31 06:55:56,R_29jeLVrasMSWaSt,anonymous,EN,Alice,https://www.nasasv.org.au/,Mobile,Somewhat disagree,Somewhat disagree,Have to click the menu button first.,,,,,,,,
2022-08-31 06:56:16,2022-08-31 06:56:30,IP Address,100,14,True,2022-08-31 06:56:30,R_835eBALx9Cd2xhv,anonymous,EN,Alice,https://mncasa.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 06:56:47,2022-08-31 06:57:04,IP Address,100,16,True,2022-08-31 06:57:04,R_2tg44Pi1eigvaH2,anonymous,EN,Alice,https://www.nellies.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 06:57:56,2022-08-31 06:58:43,IP Address,100,47,True,2022-08-31 06:58:43,R_3lYWEdlQnegffre,anonymous,EN,Alice,https://taurangawomensrefuge.co.nz/,Mobile,Strongly disagree,Somewhat disagree,Had to click away a subscription banner to find the button.,,,,,,,Somewhat agree,
2022-08-31 06:59:29,2022-08-31 06:59:56,IP Address,100,26,True,2022-08-31 06:59:56,R_1IKMKZ85P8tVYe2,anonymous,EN,Alice,https://www.opoka.org.uk/,Mobile,Somewhat disagree,Somewhat disagree,had to click away a cookie banner,,,,,,,,
2022-08-31 07:02:03,2022-08-31 07:02:30,IP Address,100,27,True,2022-08-31 07:02:30,R_28ThWZjUzG8d2VV,anonymous,EN,Alice,https://victimsinfo.govt.nz/,Mobile,Strongly disagree,Strongly disagree,Have to scroll down to find the button,,,,,,,,
2022-08-31 07:02:56,2022-08-31 07:03:12,IP Address,100,16,True,2022-08-31 07:03:13,R_2UguHa9ENvagsCw,anonymous,EN,Alice,https://dupontclinic.com/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:03:27,2022-08-31 07:04:00,IP Address,100,33,True,2022-08-31 07:04:00,R_2TEQWwbxFO4SPMi,anonymous,EN,Alice,https://www.lawc.on.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:04:15,2022-08-31 07:04:35,IP Address,100,19,True,2022-08-31 07:04:35,R_qxUxwGcrLezkjK1,anonymous,EN,Alice,https://www.dorset.police.uk/,Mobile,Strongly disagree,Strongly disagree,Hidden behind cookie banner.,,,,,,,,
2022-08-31 07:04:51,2022-08-31 07:05:03,IP Address,100,11,True,2022-08-31 07:05:03,R_6rhhHOAS6mArBjH,anonymous,EN,Alice,https://ncadv.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:05:21,2022-08-31 07:05:47,IP Address,100,26,True,2022-08-31 07:05:47,R_1KlnneOyP5QRPcO,anonymous,EN,Alice,https://cavac.qc.ca/en/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:07:27,2022-08-31 07:07:51,IP Address,100,24,True,2022-08-31 07:07:51,R_24IsX4gI4YLh2xR,anonymous,EN,Alice,https://www.devon-cornwall.police.uk/,Mobile,Somewhat disagree,Somewhat disagree,Hidden by cookie banner.,,,,,,,,
2022-08-31 07:08:06,2022-08-31 07:08:25,IP Address,100,19,True,2022-08-31 07:08:25,R_22Fe6VCwtli8JAK,anonymous,EN,Alice,https://abortiononourownterms.org/,Mobile,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 07:08:41,2022-08-31 07:08:56,IP Address,100,15,True,2022-08-31 07:08:56,R_2DLUymoA090uwYX,anonymous,EN,Alice,https://vspeel.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:10:12,2022-08-31 07:10:29,IP Address,100,16,True,2022-08-31 07:10:29,R_bmgohUylSzGweVX,anonymous,EN,Alice,https://www.wildwestfund.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:10:49,2022-08-31 07:11:21,IP Address,100,31,True,2022-08-31 07:11:21,R_3hlMxGTpfY4ckLa,anonymous,EN,Alice,https://victimconnect.org/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 07:11:33,2022-08-31 07:11:47,IP Address,100,13,True,2022-08-31 07:11:47,R_12lor7FilCDk37l,anonymous,EN,Alice,https://www.cambs.police.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:12:02,2022-08-31 07:12:20,IP Address,100,17,True,2022-08-31 07:12:20,R_1Hcsr3ds6O7MDM1,anonymous,EN,Alice,https://www.victimsupport.act.gov.au/home,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:12:38,2022-08-31 07:12:53,IP Address,100,15,True,2022-08-31 07:12:53,R_115wOGAwaWuzZLf,anonymous,EN,Alice,https://www.reprolegalhelpline.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 07:13:22,2022-08-31 07:13:49,IP Address,100,27,True,2022-08-31 07:13:49,R_10pmWjHshkVhxR1,anonymous,EN,Alice,https://www.wellingtonhelp.org.nz/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 07:14:27,2022-08-31 07:14:43,IP Address,100,15,True,2022-08-31 07:14:43,R_d0t89pHZHrL7aIp,anonymous,EN,Alice,https://www.krsac.com/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 07:15:07,2022-08-31 07:15:30,IP Address,100,22,True,2022-08-31 07:15:30,R_2dikdlGKOmCzJtD,anonymous,EN,Alice,https://ujimacommunity.org/,Mobile,Somewhat agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 07:15:51,2022-08-31 07:16:13,IP Address,100,21,True,2022-08-31 07:16:13,R_2CH562QzcVZxs5a,anonymous,EN,Alice,https://www.cnv.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:19:34,2022-08-31 07:19:56,IP Address,100,22,True,2022-08-31 07:19:56,R_1rfDMUvmjLJDEW7,anonymous,EN,Alice,https://www.victimsservices.justice.nsw.gov.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:20:16,2022-08-31 07:20:36,IP Address,100,19,True,2022-08-31 07:20:36,R_3NJpGUErvvYeHr3,anonymous,EN,Alice,https://www.cdvs.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:21:04,2022-08-31 07:21:41,IP Address,100,36,True,2022-08-31 07:21:41,R_WqiGRRBgpXNChmF,anonymous,EN,Alice,https://crimesurvivors.org/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 07:22:02,2022-08-31 07:22:17,IP Address,100,14,True,2022-08-31 07:22:17,R_25WwYhCePx9nnR5,anonymous,EN,Alice,https://brissc.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:22:34,2022-08-31 07:22:47,IP Address,100,12,True,2022-08-31 07:22:47,R_Cf7C5zFqYn1bOAF,anonymous,EN,Alice,https://sarcoregon.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:23:43,2022-08-31 07:24:06,IP Address,100,23,True,2022-08-31 07:24:07,R_ZE2ZrWFJmI1Y4Eh,anonymous,EN,Alice,https://orcc.net/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 07:24:31,2022-08-31 07:24:47,IP Address,100,15,True,2022-08-31 07:24:47,R_2qav9lSqJpo25Ix,anonymous,EN,Alice,https://www.futureswithoutviolence.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:25:05,2022-08-31 07:25:21,IP Address,100,16,True,2022-08-31 07:25:21,R_28StaoO8HH0Yzqt,anonymous,EN,Alice,https://www.ldvs.org/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 07:25:39,2022-08-31 07:25:57,IP Address,100,18,True,2022-08-31 07:25:58,R_XTUdN8TIknmJvZD,anonymous,EN,Alice,https://www.peelpolice.ca/en/index.aspx,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:26:18,2022-08-31 07:26:34,IP Address,100,16,True,2022-08-31 07:26:35,R_2fAJtQpqiXy0GZy,anonymous,EN,Alice,https://www.anrows.org.au/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 07:27:03,2022-08-31 07:27:23,IP Address,100,20,True,2022-08-31 07:27:23,R_3lXIQrONxJJf4bq,anonymous,EN,Alice,https://www.anglicarevic.org.au/,Mobile,Somewhat agree,Somewhat agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 07:27:45,2022-08-31 07:28:19,IP Address,100,34,True,2022-08-31 07:28:20,R_ALlVsOhAM4QhFrr,anonymous,EN,Alice,https://www.nrcdv.org/,Mobile,Somewhat agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 07:30:56,2022-08-31 07:31:23,IP Address,100,26,True,2022-08-31 07:31:23,R_21pLsC5yKf7gQFv,anonymous,EN,Alice,https://www.projectrespect.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:31:54,2022-08-31 07:32:10,IP Address,100,15,True,2022-08-31 07:32:10,R_3NX78yHUZTBCYPv,anonymous,EN,Alice,https://askizzy.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:32:44,2022-08-31 07:33:04,IP Address,100,20,True,2022-08-31 07:33:05,R_Z2kqT7AsYBG4JVv,anonymous,EN,Alice,https://www.niagarasexualassaultcentre.com/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:35:18,2022-08-31 07:35:54,IP Address,100,36,True,2022-08-31 07:35:55,R_ey431LVOhWBC4yl,anonymous,EN,Alice,https://www.iowacasa.org/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 07:36:09,2022-08-31 07:36:27,IP Address,100,18,True,2022-08-31 07:36:28,R_1hSj1T8YIGLJJ0u,anonymous,EN,Alice,https://www.cadamn.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:37:10,2022-08-31 07:37:26,IP Address,100,15,True,2022-08-31 07:37:26,R_2fiX6WRjHUw2rC8,anonymous,EN,Alice,https://www.susanwicklundfund.org/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 07:37:47,2022-08-31 07:38:02,IP Address,100,15,True,2022-08-31 07:38:02,R_O2NPm7syDPk0kzn,anonymous,EN,Alice,https://www.police.vic.gov.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:38:20,2022-08-31 07:38:33,IP Address,100,13,True,2022-08-31 07:38:34,R_2Cd3aPsqmHpmpLr,anonymous,EN,Alice,https://victimserviceskingston.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:38:57,2022-08-31 07:39:11,IP Address,100,13,True,2022-08-31 07:39:11,R_3D2z2KlhR37tr1B,anonymous,EN,Alice,https://roscommonsafelink.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:40:01,2022-08-31 07:40:17,IP Address,100,16,True,2022-08-31 07:40:17,R_2Tuddp5TjFZNz1G,anonymous,EN,Alice,https://www.thehotline.org/,Mobile,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 07:40:36,2022-08-31 07:40:53,IP Address,100,17,True,2022-08-31 07:40:54,R_RWiTCHIAEY7T3dn,anonymous,EN,Alice,https://endsexualviolence.com/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 07:51:13,2022-08-31 07:51:40,IP Address,100,26,True,2022-08-31 07:51:40,R_2awX1RaEeqID3Y0,anonymous,EN,Alice,https://www.aidedrogue.ca/en/,Mobile,Strongly disagree,Strongly disagree,Had to click the menu button first.,,,,,,,,
2022-08-31 07:51:57,2022-08-31 07:52:08,IP Address,100,10,True,2022-08-31 07:52:08,R_1Ok2h3KBKWeU3yQ,anonymous,EN,Alice,https://www.relationshipsnsw.org.au/support-services-category/domestic-violence/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:52:23,2022-08-31 07:52:33,IP Address,100,10,True,2022-08-31 07:52:33,R_2D17yexF6dVkEA7,anonymous,EN,Alice,https://victimsofcrime.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:53:01,2022-08-31 07:53:21,IP Address,100,19,True,2022-08-31 07:53:21,R_2mfZYnUcyvau68F,anonymous,EN,Alice,https://www.secasa.org.au/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 07:53:43,2022-08-31 07:53:58,IP Address,100,14,True,2022-08-31 07:53:58,R_3I9uhkLrTiv0u5y,anonymous,EN,Alice,https://mountainaccessbrigade.org/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 07:54:29,2022-08-31 07:54:52,IP Address,100,22,True,2022-08-31 07:54:52,R_2TzVAgKrBs4DTRo,anonymous,EN,Alice,https://www.talk4healing.com/,Mobile,Somewhat disagree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,Somewhat disagree,
2022-08-31 07:55:28,2022-08-31 07:55:41,IP Address,100,12,True,2022-08-31 07:55:41,R_C84dIMSsTbvxcFr,anonymous,EN,Alice,https://pafsa.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:56:19,2022-08-31 07:56:49,IP Address,100,29,True,2022-08-31 07:56:49,R_3CIwrP21BAhoI0k,anonymous,EN,Alice,https://reprolegaldefensefund.org/,Mobile,Somewhat disagree,Somewhat disagree,Does not stay on the page while scrolling. Had to click away a donation banner first.,,,,,,,Strongly agree,
2022-08-31 07:57:15,2022-08-31 07:57:30,IP Address,100,14,True,2022-08-31 07:57:30,R_3His1kwAGPVEnob,anonymous,EN,Alice,https://www.atask.org/site/,Mobile,Somewhat agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 07:58:24,2022-08-31 07:58:38,IP Address,100,13,True,2022-08-31 07:58:38,R_3EzZr2daV47VYzv,anonymous,EN,Alice,https://ppt.on.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:58:58,2022-08-31 07:59:14,IP Address,100,16,True,2022-08-31 07:59:14,R_2aa9dpBK5YepvXh,anonymous,EN,Alice,https://www.disabilitygateway.gov.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 07:59:57,2022-08-31 08:00:14,IP Address,100,17,True,2022-08-31 08:00:15,R_26bgkel5Amba9CL,anonymous,EN,Alice,https://www.westcorkwomensproject.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,Somewhat agree,
2022-08-31 08:00:39,2022-08-31 08:01:00,IP Address,100,20,True,2022-08-31 08:01:00,R_Q4HpDmAYfXczrW1,anonymous,EN,Alice,https://www.ontario.ca/page/get-help-if-you-are-experiencing-violence,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:01:21,2022-08-31 08:01:38,IP Address,100,17,True,2022-08-31 08:01:39,R_2sbh8qcp6AM7bkg,anonymous,EN,Alice,https://ywcaregina.com/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 08:01:53,2022-08-31 08:02:08,IP Address,100,15,True,2022-08-31 08:02:09,R_eaDrT0wlgkTFGMh,anonymous,EN,Alice,https://www.cleveland.police.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:02:23,2022-08-31 08:02:40,IP Address,100,17,True,2022-08-31 08:02:40,R_24Cc2rCHIduOeLv,anonymous,EN,Alice,https://wrrcsa.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:03:19,2022-08-31 08:03:40,IP Address,100,20,True,2022-08-31 08:03:40,R_1FCzHarwatCpiBy,anonymous,EN,Alice,https://www.d2l.org/,Mobile,Strongly disagree,Strongly disagree,Hidden by cookie banner.,,,,,,,,
2022-08-31 08:04:52,2022-08-31 08:05:04,IP Address,100,12,True,2022-08-31 08:05:04,R_2sat5bQuPCxO1w8,anonymous,EN,Alice,https://nationalgenderserviceireland.com/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:05:30,2022-08-31 08:05:42,IP Address,100,11,True,2022-08-31 08:05:42,R_9QX3gjbyIczgYXn,anonymous,EN,Alice,https://man2man.ie/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 08:06:11,2022-08-31 08:06:27,IP Address,100,16,True,2022-08-31 08:06:28,R_1o12pP8T7CtBNGY,anonymous,EN,Alice,https://endingviolence.org/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,Strongly agree,
2022-08-31 08:07:02,2022-08-31 08:07:26,IP Address,100,23,True,2022-08-31 08:07:26,R_1OVwe8iDLyMn7uf,anonymous,EN,Alice,https://sacbrant.ca/,Mobile,Somewhat disagree,Somewhat disagree,Have to click the menu button first.,,,,,,,,
2022-08-31 08:08:53,2022-08-31 08:09:14,IP Address,100,20,True,2022-08-31 08:09:14,R_1jNymkSYUhvlYiy,anonymous,EN,Alice,https://www.safeathome.tas.gov.au/,Mobile,Somewhat disagree,Somewhat disagree,Have to click the menu button first.,,,,,,,,
2022-08-31 08:09:28,2022-08-31 08:09:46,IP Address,100,18,True,2022-08-31 08:09:46,R_265fsF98fK5s2Wa,anonymous,EN,Alice,https://www.crimevictimservices.org/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 08:10:03,2022-08-31 08:10:23,IP Address,100,20,True,2022-08-31 08:10:24,R_1E3Zlq0JFmnNfhi,anonymous,EN,Alice,https://www.ourjustice.net/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 08:10:42,2022-08-31 08:11:01,IP Address,100,18,True,2022-08-31 08:11:01,R_bCKN0ZtaNXlvUTn,anonymous,EN,Alice,http://www.tbayvictimservices.ca/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 08:11:15,2022-08-31 08:11:59,IP Address,100,43,True,2022-08-31 08:11:59,R_zZHaRTF70mqeTQt,anonymous,EN,Alice,https://www.ncall.us/,Mobile,Somewhat agree,Somewhat agree,Button is mostly transparent when not hovering over it.,,,,,,,,
2022-08-31 08:12:17,2022-08-31 08:12:55,IP Address,100,38,True,2022-08-31 08:12:55,R_33mbEA2EFvIofXQ,anonymous,EN,Alice,https://www.mcauley.org.au/,Mobile,Somewhat disagree,Somewhat disagree,Does not stay on the page while scrolling. Not readily apparent what the button is for.,,,,,,,,
2022-08-31 08:13:49,2022-08-31 08:14:30,IP Address,100,41,True,2022-08-31 08:14:30,R_2OJ6rYHMTekvdm0,anonymous,EN,Kieron Ivy,https://esperanzaunited.org/en/,Mobile,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 08:14:50,2022-08-31 08:15:03,IP Address,100,13,True,2022-08-31 08:15:03,R_vNbUa1Bqp4YJQzv,anonymous,EN,Kieron Ivy,https://www.futureswithoutviolence.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:15:26,2022-08-31 08:15:34,IP Address,100,8,True,2022-08-31 08:15:35,R_3HADK992OeRJxpa,anonymous,EN,Kieron Ivy,https://mwrc.org.uk/,Mobile,Strongly disagree,Strongly disagree,,,,,,,,,
2022-08-31 08:15:50,2022-08-31 08:16:17,IP Address,100,26,True,2022-08-31 08:16:18,R_3FQXFK03vXMBqWw,anonymous,EN,Kieron Ivy,https://www.sunderlandcounselling.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:16:32,2022-08-31 08:16:39,IP Address,100,7,True,2022-08-31 08:16:40,R_3NK6vMpMXzgSwWF,anonymous,EN,Kieron Ivy,https://www.rasasc.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:16:55,2022-08-31 08:17:04,IP Address,100,9,True,2022-08-31 08:17:04,R_1pMdV9mzUo05eVM,anonymous,EN,Kieron Ivy,https://thans.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:19:39,2022-08-31 08:19:48,IP Address,100,9,True,2022-08-31 08:19:48,R_2bT2aTtc29RexWO,anonymous,EN,Kieron Ivy,https://www.equality-network.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:20:03,2022-08-31 08:20:13,IP Address,100,10,True,2022-08-31 08:20:14,R_2aDDrJXOcBWp8wj,anonymous,EN,Kieron Ivy,https://www.sv2.org.uk/,Mobile,Somewhat agree,Somewhat disagree,,,,,,,,,
2022-08-31 08:20:22,2022-08-31 08:20:30,IP Address,100,7,True,2022-08-31 08:20:30,R_0TUq8B5Ye44Sg6Z,anonymous,EN,Kieron Ivy,https://www.servicesaustralia.gov.au/family-and-domestic-violence,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:21:11,2022-08-31 08:21:34,IP Address,100,22,True,2022-08-31 08:21:34,R_33x9kcFqEyIoSYj,anonymous,EN,Kieron Ivy,https://www.anovafuture.org/,Mobile,Strongly agree,Somewhat agree,,,,,,,,Strongly agree,
2022-08-31 08:22:03,2022-08-31 08:22:19,IP Address,100,16,True,2022-08-31 08:22:19,R_3dTlh1zo8QgeQ09,anonymous,EN,Kieron Ivy,https://djirra.org.au/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 08:22:36,2022-08-31 08:22:45,IP Address,100,9,True,2022-08-31 08:22:45,R_1q241GWVIZ3IQD7,anonymous,EN,Kieron Ivy,https://www.neabortionresources.org/,Mobile,Somewhat agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 08:23:01,2022-08-31 08:23:11,IP Address,100,10,True,2022-08-31 08:23:11,R_2cuzyBJQroK5uZi,anonymous,EN,Kieron Ivy,https://www.jwa.org.uk/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 08:50:29,2022-08-31 08:50:41,IP Address,100,11,True,2022-08-31 08:50:41,R_33lJGm8RoPH8aO4,anonymous,EN,Kieron Ivy,https://bswaid.org/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 08:50:55,2022-08-31 08:51:07,IP Address,100,12,True,2022-08-31 08:51:08,R_1CKgisCv4qOOTCy,anonymous,EN,Kieron Ivy,https://crcvc.ca/,Mobile,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 08:51:29,2022-08-31 08:51:37,IP Address,100,8,True,2022-08-31 08:51:38,R_1dEKtu8tGY7t6s1,anonymous,EN,Kieron Ivy,https://www.firstlight.org.uk/,Mobile,Somewhat agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 08:51:57,2022-08-31 08:52:07,IP Address,100,9,True,2022-08-31 08:52:07,R_26ari0WqBmKSajA,anonymous,EN,Kieron Ivy,https://sunburycobaw.org.au/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 08:52:21,2022-08-31 08:52:32,IP Address,100,11,True,2022-08-31 08:52:33,R_1r1tNSkewdZwiQz,anonymous,EN,Kieron Ivy,https://www.chicagoabortionfund.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:52:43,2022-08-31 08:52:57,IP Address,100,14,True,2022-08-31 08:52:57,R_22G5viBL3viGohy,anonymous,EN,Kieron Ivy,https://www.lwl.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:53:06,2022-08-31 08:53:21,IP Address,100,15,True,2022-08-31 08:53:21,R_QneuFdKOyUD9A1b,anonymous,EN,Kieron Ivy,https://www.wgn.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:53:46,2022-08-31 08:53:57,IP Address,100,10,True,2022-08-31 08:53:57,R_3Mfbn5qWZD9BuDm,anonymous,EN,Kieron Ivy,https://www.gwhealth.asn.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:55:00,2022-08-31 08:55:09,IP Address,100,9,True,2022-08-31 08:55:09,R_3qDWFgVFha0uQqs,anonymous,EN,Kieron Ivy,https://cornerstonemn.org/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 08:55:38,2022-08-31 08:56:17,IP Address,100,39,True,2022-08-31 08:56:17,R_1rczubHPEVSKcOA,anonymous,EN,Kieron Ivy,https://www.gnesa.org/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 08:56:35,2022-08-31 08:56:43,IP Address,100,7,True,2022-08-31 08:56:43,R_DnU6B2lj5zGHXot,anonymous,EN,Kieron Ivy,https://www.relationshipsnsw.org.au/support-services-category/domestic-violence/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 08:57:35,2022-08-31 08:57:46,IP Address,100,11,True,2022-08-31 08:57:46,R_1LFhKlvabtJoGWS,anonymous,EN,Kieron Ivy,https://cafs.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:00:23,2022-08-31 09:00:50,IP Address,100,26,True,2022-08-31 09:00:50,R_1eyNDBUMpgbcOLT,anonymous,EN,Kieron Ivy,http://trusthousereading.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
